CommentOwnerId,PostOwnerId,Weight
9123,21024,1
2724,21024,1
13821,13821,2
16510,23230,1
25531,23230,1
24550,24550,1
8005,13413,1
20594,20594,1
924,24536,1
24412,24412,1
20594,11007,1
924,15883,3
15883,15883,1
924,23403,1
23416,2724,2
24494,23305,1
23305,23305,65
23800,381,2
21,23470,1
2576,676,1
24767,21988,1
6550,15343,1
15343,15343,1
1330,15343,1
77900,15343,1
381,24740,1
21560,2576,2
17290,24930,2
24930,24930,1
14909,843,2
5177,20310,1
24980,23305,1
17222,17222,2
21024,14360,2
43000,14360,1
10640,14360,1
2576,21692,1
381,24885,8
24885,24885,11
9121,24885,1
836,24885,7
24994,924,3
843,24792,1
24792,24792,2
24895,24968,2
24968,24968,2
836,24968,1
2920,25153,1
25153,25153,1
39153,676,1
24895,24763,2
1244,12363,1
14904,12363,1
25115,25115,1
25093,14675,1
24077,13518,1
14909,10902,1
10902,10902,15
12384,10902,3
12384,22065,1
12384,2647,1
19212,19212,4
18460,18460,2
10902,21024,2
24980,18843,3
24409,25352,1
25347,25347,2
24379,12384,2
3571,381,2
8820,471,1
13518,13518,9
381,25394,1
6550,25439,1
24409,25467,1
75,21024,1
12363,23238,1
2680,25526,3
25526,25526,6
24275,24275,1
8501,8501,5
381,25611,2
25611,25611,2
27015,25611,1
25592,25592,1
14675,14675,109
471,25618,3
25618,25618,1
12384,25618,1
21194,25504,1
25537,23983,1
25703,25636,1
25704,25636,1
2742,12363,1
20492,25419,1
25419,25419,1
14904,24005,2
24005,24005,7
16273,25742,1
25742,25742,1
25104,25104,7
3024,20618,1
16853,20618,1
69567,20618,1
25876,25876,6
25876,10902,8
25891,18544,2
20372,12792,1
12792,12792,1
11097,25923,1
25923,25923,1
836,25935,1
25934,25934,2
676,21369,2
21369,21369,1
6558,6558,1
381,3108,1
3108,3108,2
471,25876,2
1281,1281,4
23262,23262,2
21024,15412,1
26194,15412,2
26034,26034,1
21,26034,1
3591,3591,1
26523,3591,1
25104,12250,1
381,12250,1
25696,25696,4
26083,26127,5
26127,26127,7
25936,75,1
381,25225,1
9824,25225,1
25225,25225,1
12250,25104,1
289,8820,3
26223,26223,2
25225,1077,1
1077,1077,4
12771,12771,2
8501,23574,1
12771,26281,1
25640,26297,1
26302,26302,1
8501,26302,1
26316,14906,1
14906,14906,7
15527,26350,1
26350,26350,1
14904,26316,1
26260,26260,1
25311,25311,6
13087,13087,4
381,26402,1
471,26402,1
381,15527,2
15430,15527,1
4978,17501,1
836,26427,1
8820,26427,2
15412,26163,1
24922,26163,1
26146,26475,1
26475,26475,2
26475,26146,3
26146,26146,3
471,471,6
15412,26522,1
26522,26522,6
25429,25429,16
9123,26535,1
26058,26058,3
26519,26519,2
24719,24719,3
25755,25755,8
9123,25755,1
17696,25289,1
60529,25289,1
8501,26659,1
14906,26659,1
96369,26659,1
471,14909,7
836,23416,1
26477,14779,1
44658,14779,1
76005,14779,1
26754,3232,1
25800,25800,2
12363,14736,2
32686,14736,2
26408,26408,3
16853,26408,1
8005,26799,1
21,26810,1
836,15412,2
13017,9123,1
836,26872,1
26872,26872,2
26562,24245,1
26649,26562,2
836,26562,3
26872,25104,4
836,25104,5
26141,26141,3
8005,17772,1
25218,25218,6
26903,26903,1
14779,26941,1
26941,26941,2
471,26941,2
26955,14906,1
8501,26953,1
26976,26976,4
836,26976,1
836,13235,5
13235,13235,4
836,27010,1
14779,27010,1
27010,27010,1
8501,721,1
8501,26956,2
26562,26562,28
2511,26967,1
26163,25755,2
14904,25779,1
15056,381,1
27094,27094,1
26019,26019,47
27121,14675,1
0,27189,1
21,27189,1
27189,27189,2
381,24379,1
26856,26562,2
471,27194,1
27194,27194,1
24895,24895,10
27286,27287,2
27287,27287,1
8152,12985,1
27229,27229,2
25504,2454,1
2454,2454,3
27330,14675,1
4683,14675,1
24412,15766,1
26394,27389,2
27389,27389,1
381,24409,3
381,2861,6
9634,26202,1
16370,14684,3
58290,14684,2
21608,27420,1
27356,27356,2
27490,27356,1
27432,27432,28
62645,13518,1
27421,27506,1
471,27506,1
20372,27506,2
26019,20372,1
20372,20372,11
27250,27250,6
51599,2576,1
471,27577,1
12384,21044,2
27566,27566,1
12384,27613,1
18429,18429,1
8560,8560,46
8560,5241,1
8560,12710,1
8560,13002,1
13002,13002,2
21,13002,2
13165,26562,1
26163,21608,3
21608,21608,34
55122,21608,1
12384,27641,1
17435,17435,2
9728,9728,5
14372,26163,3
27347,19161,2
23305,26163,3
26163,26163,10
27432,27579,1
836,27579,1
26562,23633,1
23633,23633,2
20372,23633,1
836,27710,4
27710,27710,3
381,17310,2
26562,27756,1
836,27756,1
9053,26596,1
27741,27741,6
16853,27741,1
27915,27741,1
35597,27741,1
24996,27776,2
27776,27776,1
14675,27776,1
25100,25100,4
26939,21608,1
17208,27740,3
27740,27740,3
27436,8560,2
13727,924,2
24593,924,1
10462,10462,1
27540,27432,1
15613,21608,1
836,15325,1
27864,21608,3
19255,19255,1
18416,8820,3
836,8820,14
74874,8820,1
8560,23144,1
11097,27962,1
20907,26050,1
924,27974,1
1426,1426,8
381,1426,1
28012,28012,1
20492,20492,15
28012,8830,1
28031,28031,1
26394,26394,29
28062,28062,2
28049,28049,1
8820,28086,1
28085,28085,1
2968,4621,1
381,28152,1
28152,28152,1
21608,24885,1
27551,24885,1
27979,8005,3
8005,8005,2
27551,28213,1
28218,381,1
28209,28209,1
28213,26562,1
47323,19046,1
19046,19046,1
836,28231,3
28231,28231,3
9123,28231,2
381,28241,1
28241,28241,1
14675,77,2
77,77,4
16853,77,1
14310,77,1
23380,77,1
38379,77,1
27962,27962,1
28211,27989,1
24215,24215,4
13736,13736,18
53479,13736,1
28344,28344,3
381,28350,1
23120,16590,1
27506,27426,1
19014,19014,1
6514,924,2
21608,28475,1
28475,28475,1
27231,27231,1
18315,18315,2
23305,26019,2
25157,28344,1
20492,28344,1
23380,816,1
12384,28502,1
28437,28437,2
20800,23305,3
28449,836,1
27250,14904,2
5211,700,1
700,700,1
19161,28598,1
12384,28598,1
15464,28628,2
28628,28628,22
28626,588,1
17819,28628,1
836,16162,2
16162,16162,2
18129,26243,2
26243,26243,16
836,21608,2
2647,7720,2
28628,19065,3
19065,19065,3
11097,28669,1
471,15613,1
54017,8820,1
28714,16853,1
82,16853,2
19065,28628,2
23120,924,3
28726,15685,2
15685,15685,5
381,28815,1
28815,28815,5
8820,28815,2
8752,28834,2
20492,28881,1
28881,28881,1
28937,28937,3
14904,28937,1
28628,26050,1
20308,20308,1
28941,19161,1
28883,26243,1
28986,836,2
9053,9053,5
843,28628,2
26243,26522,2
27250,26800,2
15738,26800,1
28864,28864,1
26800,29083,1
29083,29083,5
15738,29083,1
28628,24885,1
17208,426,1
18665,18665,1
29082,29082,1
28982,28628,1
836,28628,2
17959,8820,1
52213,8820,1
12345,13727,7
12384,29236,1
29236,29236,3
29238,29236,1
7812,9123,1
836,29297,1
29297,29297,3
8005,29265,1
29137,26394,2
27250,29083,3
31434,29083,3
32300,29083,1
29353,24593,1
24593,24593,5
28628,27347,3
15412,27347,1
28628,28285,1
28475,16915,2
16915,16915,2
15955,16915,2
29399,29399,1
28385,28385,2
29405,836,2
29428,28628,1
29438,29438,1
29438,24593,1
29436,28628,1
29190,29457,1
29457,29457,1
23614,13100,1
29335,29340,2
29340,29340,1
17208,18787,1
676,18787,1
16220,24005,2
16220,17208,2
24005,17208,1
53994,17208,1
24005,4855,1
4855,4855,1
17208,4855,1
29503,27460,1
24005,16220,1
16220,16220,2
381,29511,1
21,29556,2
29556,29556,2
57588,29556,1
19161,28384,1
28384,28384,1
26899,29456,1
29456,29456,1
29566,18203,1
16922,1155,1
15215,4647,1
29606,29606,1
60552,29606,1
836,25867,1
381,29618,1
26394,29618,2
29618,29618,2
88166,9123,1
13727,29190,1
0,26907,1
29639,29639,2
17360,12206,1
29204,836,4
35644,21707,1
29664,29664,1
14981,14981,1
8820,26163,1
29169,15685,2
29714,29714,3
836,29714,1
2465,14675,1
29664,29692,1
29579,471,3
29587,29587,144
843,29714,1
12384,29746,1
836,15664,4
15664,15664,5
59642,15664,1
27647,29749,1
28628,29772,1
29772,29772,1
23305,29772,1
8560,16176,1
14005,12202,1
25429,676,2
29824,29824,4
29799,2576,1
21024,27735,1
471,23240,1
462,9215,1
53479,12202,2
2961,29841,1
29862,29862,1
8560,29862,1
21,29862,1
29895,25183,1
29897,29897,1
29914,836,3
29952,29952,1
29960,29960,2
26394,10717,1
10717,10717,1
836,25418,3
25418,25418,3
17208,30048,1
471,29008,2
30051,30051,1
30075,30075,2
29587,30006,1
26917,30036,1
30036,30036,1
29931,29931,2
18236,25429,1
30009,29587,1
10824,10824,2
29891,27704,1
27704,27704,1
14310,30173,2
30173,30173,1
26856,23773,1
23773,23773,2
18843,9123,1
13727,28175,1
25429,14310,4
14310,14310,6
19161,30308,1
676,21433,1
21433,21433,6
16853,30212,1
38874,28628,1
381,29886,1
29206,29206,3
10273,30376,1
30385,21024,1
30210,30210,1
29587,30363,2
30363,30363,3
23464,24761,1
14372,26562,2
29587,29353,1
27469,27469,2
30408,29587,1
15064,15064,2
15412,8820,1
23305,21198,1
16853,30562,1
30597,30597,2
30212,25407,1
25407,25407,1
2750,2750,1
27818,2750,1
30212,30212,37
30252,30252,2
2750,924,1
9123,30639,1
30639,30639,1
30408,14586,1
14586,14586,4
30635,14586,3
30693,17696,1
9123,29217,1
836,7763,1
381,7763,1
30212,15620,1
30408,30408,3
22054,22054,3
14487,30212,2
7763,30846,1
30846,30846,1
8878,20429,2
20429,20429,4
924,20429,1
28937,8560,1
836,28129,4
10881,10881,3
836,30907,2
30907,30907,2
12345,14003,1
28743,30924,2
30925,30925,2
92382,28231,1
29580,29580,5
29644,29644,1
25407,8560,1
30408,30107,1
30107,30107,12
1114,16853,1
54079,16853,1
28317,28317,2
31017,31017,2
26814,30962,2
30962,30962,1
31016,15885,1
19161,15885,1
31038,31038,9
29217,31050,1
381,31050,1
381,31063,1
26562,31063,1
30962,26814,4
26814,26814,6
676,30856,1
30212,15361,1
31069,31069,1
27916,27916,25
18416,836,1
5055,5055,3
836,5055,1
31075,31075,3
31021,31021,1
30392,9123,2
31171,31171,1
5055,8820,2
836,31293,3
31293,31293,4
14904,12345,2
31317,12345,1
8560,12345,1
39565,12345,1
29960,24895,1
16579,16579,1
31335,8560,2
31361,15946,2
15946,15946,2
29587,31260,1
69263,10620,2
17177,17177,7
26163,19161,2
31260,29587,1
31418,31418,1
843,31409,1
26917,31452,1
26090,31154,1
12515,31346,3
31346,31346,5
31475,14904,2
30928,30928,4
31475,31475,1
14152,14152,3
31596,23478,1
23478,23478,1
50577,23478,1
42498,23478,1
75867,23478,1
30822,29534,4
29534,29534,1
30107,31637,1
31399,31399,1
924,NULL,1
31822,31822,3
30928,31905,1
29217,8710,1
19161,8710,1
27768,13291,1
25429,31668,2
31936,23204,1
381,30796,1
28175,28175,309
31781,9085,1
18818,31627,1
31627,31627,1
14904,31948,1
31948,31948,1
8560,31948,1
836,32068,1
14715,8820,1
14904,26596,1
8878,32083,1
32083,32083,2
14904,32083,2
24830,24830,8
30898,30898,2
836,26522,5
30406,30406,3
9584,9584,1
6550,32131,1
32156,32156,6
31513,32156,1
381,32157,1
32157,32157,3
32148,32148,1
381,30335,1
381,32145,1
32196,32196,3
381,32198,1
28600,836,3
32220,31245,3
31245,31245,7
381,32280,5
32280,32280,5
10975,10975,2
32189,32189,1
32343,836,1
32042,836,2
32357,32357,3
924,32367,2
14675,32367,3
32367,32367,2
31513,12345,1
381,23850,2
23850,23850,3
381,32433,3
32433,32433,6
381,32169,1
32169,32169,2
381,32535,2
32535,32535,2
19212,30212,2
836,32546,2
32546,32546,1
33033,18501,1
381,31676,2
20618,20618,8
381,32588,1
32588,32588,1
32602,32602,2
32169,17696,3
31676,32584,1
32603,29314,1
13505,13505,3
38880,13505,1
14904,13505,1
381,23305,1
31513,32701,1
32701,32701,1
381,31180,1
31180,31180,2
381,27702,1
31245,27702,1
924,1244,2
1244,1244,2
27966,32723,1
32723,32723,1
381,8432,7
32440,8432,1
32650,8560,1
32314,8560,6
2956,13002,1
24119,24119,9
32816,32816,1
30212,30363,1
51599,30363,1
31608,31600,1
31434,30928,3
29587,31434,1
32661,31434,1
31434,31434,51
8650,31434,1
29428,29428,7
15412,32795,1
32868,25174,1
31434,3044,1
14904,32875,1
62515,32875,1
89397,32875,1
15412,32850,1
32908,836,3
31434,32916,1
32916,32916,1
32916,29587,4
32904,32904,2
45374,32904,1
836,32926,1
29587,32931,2
29575,32931,1
32931,32931,1
32754,21433,1
29217,32961,1
32961,32961,1
381,32961,1
32963,30928,1
32628,32628,4
29217,29217,25
8337,8337,2
32989,32989,4
24885,26562,1
381,33001,1
32991,13875,1
43174,13875,1
381,33011,5
33011,33011,4
14372,14372,9
33020,32230,1
32230,32230,2
836,33050,1
2932,2932,24
33047,30212,3
381,31446,2
31446,31446,1
381,33130,3
33130,33130,3
33168,33168,2
381,33175,1
30492,17290,1
381,33083,2
33083,33083,1
28291,28291,3
8650,4881,2
32686,32686,5
381,31179,1
31179,31179,2
836,31179,1
53173,31179,1
33020,33020,7
23380,33226,1
33230,14904,1
8560,6514,1
924,6514,1
32361,32361,1
86325,10902,1
33188,33188,3
33202,12515,3
31810,33333,1
33340,33340,1
381,26686,1
26686,26686,1
381,33352,2
33352,33352,2
13727,33245,2
33245,33245,2
33020,26899,1
23679,2932,1
23679,12515,1
33382,26899,1
33393,26899,2
30335,1289,3
1289,1289,2
381,33404,1
33404,33404,2
1256,33404,1
31245,33281,1
33362,33390,2
33390,33390,1
33476,23305,2
27114,27114,5
12515,33202,1
33202,33202,23
5055,33530,1
33587,33587,2
16050,16050,3
30928,33609,1
33613,33613,1
19161,33614,1
17696,33614,1
33614,33614,1
836,33377,4
33377,33377,2
33642,30212,2
32686,32429,1
32429,32429,2
53336,32429,1
8501,8704,1
381,31457,1
31457,31457,5
33377,836,2
8560,33386,1
836,33784,1
33784,33784,1
33807,33807,4
32686,33838,1
33838,33838,10
19161,20517,1
381,17305,2
33685,33685,1
33947,33947,1
381,33947,1
33603,33603,17
23305,31093,1
34052,30212,2
381,34037,4
34037,34037,2
381,34042,2
34042,34042,2
381,34063,1
34063,34063,1
27526,33540,2
31434,33540,1
924,33838,2
381,34106,1
836,29428,1
34147,19220,1
34110,34110,2
1426,34110,1
31046,31046,6
24077,34165,3
34165,34165,3
17036,34165,1
29217,33301,3
33301,33301,2
381,20766,3
20766,20766,2
5247,20766,1
33838,8370,5
26127,17539,1
33777,33777,1
381,33777,1
8045,33777,1
381,10671,1
381,33603,1
34322,34322,7
381,17271,1
34333,17271,1
17271,17271,2
13100,16922,1
16922,16922,1
33907,33907,2
18641,18641,2
33704,34269,1
34269,34269,49
29587,35468,1
35468,35468,1
35481,35481,4
31154,35484,1
33646,35484,1
21,35472,1
35456,7922,1
7922,7922,2
32374,35491,1
35491,35491,1
33701,17177,1
33701,24000,1
27581,32374,1
35514,15215,1
26329,8370,1
32343,32343,1
24000,32343,1
15527,35570,1
2968,32500,1
33812,32500,1
2968,23138,1
33367,33367,1
35656,35605,1
836,35605,1
5247,75,1
47360,793,1
41000,793,1
35663,35663,2
33198,17696,1
25734,5247,1
29767,30536,1
2968,35697,1
35697,35697,1
29587,35710,1
35710,35710,1
35723,35723,2
4668,924,2
35738,35738,1
24011,24011,1
836,35698,1
836,32535,2
836,35812,2
35812,35812,3
35795,35795,1
31434,26329,1
26329,26329,3
35919,35919,2
13110,6477,2
35910,6477,2
6477,6477,2
17538,28138,1
28138,28138,1
28138,17538,4
17538,17538,7
36935,24000,1
35541,35541,8
36972,12443,1
29767,35716,1
35716,35716,1
29767,35714,1
37011,14906,1
37020,37020,3
8560,37020,1
34153,36958,1
37056,836,2
24000,37022,2
37059,37022,1
37022,37022,2
836,37022,2
381,37022,1
27549,33020,1
35930,33922,1
33137,33701,6
33701,33701,9
37054,33701,1
31086,33701,1
24409,24409,6
6648,37054,1
37054,37054,1
381,37169,1
37196,35541,3
17538,37225,1
34153,37200,1
37200,37200,2
34153,35549,1
37153,37184,1
24000,37289,1
37288,37288,1
381,34036,1
14588,37164,1
33242,32805,1
32805,32805,1
37301,15527,2
37109,37109,10
17538,21471,1
381,37014,2
37014,37014,1
21262,21262,1
35541,33137,1
381,33137,2
18626,37278,1
924,21,2
31599,31599,14
31599,23305,3
37512,37507,1
37548,37548,13
29587,37548,2
37549,29805,1
37532,836,1
89868,836,1
30006,30006,1
37512,37512,4
23437,23437,3
112,9941,1
21,9941,1
37590,381,2
37574,1330,1
1330,1330,63
33646,33646,1
37298,37330,1
13833,13833,3
87923,13833,1
24000,37059,1
8432,37059,2
37059,37059,8
53310,32280,2
18418,13736,1
381,37109,7
381,28860,1
381,20327,2
20327,20327,2
15533,15533,7
28175,15533,1
37771,37771,1
8560,37727,2
37727,37727,1
16853,14913,1
37810,836,1
37814,37814,6
57966,37814,1
33838,2576,1
37648,37720,2
37720,37720,1
31599,37794,3
37794,37794,3
35425,37845,1
37866,836,2
8432,31599,1
29905,31599,1
836,37678,1
37678,37678,1
37752,27810,1
35508,8041,1
32905,23305,1
85398,37059,1
35930,35930,2
20492,13833,1
2647,32697,5
32697,32697,8
33194,27426,1
58042,27426,1
98563,27426,1
37548,38019,1
381,33495,1
2968,33495,1
37363,37363,19
2932,37986,4
37986,37986,13
381,38031,2
38031,38031,1
37736,2932,1
38124,14675,2
29575,37986,1
381,38134,1
38134,38134,6
38124,11097,1
20995,11097,1
53479,11097,2
28714,11121,1
8820,14750,2
1156,9995,1
37809,37809,1
0,21560,1
381,14909,1
21254,21254,17
37983,37983,1
381,37604,1
2968,37604,1
15527,37604,1
836,37109,2
381,38136,2
38136,38136,2
381,38257,2
38257,38257,2
33137,35541,1
381,35541,1
29575,38261,1
34165,32543,2
32543,32543,1
38188,32402,1
381,32587,1
836,38306,5
38306,38306,2
38306,836,2
38105,38105,1
37999,24593,1
434,34028,2
34028,34028,10
38339,38339,12
16853,38339,1
32850,32850,2
836,32850,1
381,38377,1
21433,2932,1
836,38429,1
38429,38429,2
381,38440,2
38440,38440,1
38467,38467,4
924,38472,1
31667,38492,2
3361,27916,1
95824,23710,1
381,21896,1
17538,18418,1
381,24119,3
9123,24119,3
24119,9123,2
34165,27114,1
34165,15533,3
31086,31086,10
38446,38339,1
67644,38576,1
68353,38576,1
38584,38584,1
17538,37118,1
381,13618,2
17538,4841,1
4841,4841,1
836,37330,2
37330,37330,7
38665,23983,1
23983,23983,1
21319,1330,1
38678,38678,1
33922,33922,2
381,37590,2
37590,37590,2
38630,1330,1
38573,2961,1
2961,2961,1
34028,38734,1
34028,38739,1
381,38758,1
836,38790,1
38790,38790,2
1426,38790,1
38395,17290,1
37924,37924,1
55122,37924,1
31599,7786,1
26329,38355,1
38395,924,4
381,8013,2
33202,38903,1
16853,38903,1
35809,35809,2
27916,37626,1
30107,33718,2
33718,33718,2
33202,21690,1
1330,32503,2
32503,32503,1
37045,37045,1
38983,13748,1
37301,37301,2
8820,28081,1
2647,39071,1
39071,39071,1
836,20884,1
11097,17208,1
28175,17208,1
33718,39007,1
39007,39007,7
38791,38791,3
5055,39158,1
21608,30286,1
381,39206,1
381,988,1
12533,12533,5
13952,20400,2
20400,20400,2
20400,8370,1
8370,8370,5
836,38047,1
1426,37808,1
5380,39302,2
39302,39302,1
39296,31676,1
31676,31676,3
38887,38887,79
35437,38887,1
38377,34269,1
23487,30986,1
33812,33812,19
20618,39319,2
39319,39319,2
39378,29217,1
26394,13100,1
29217,24895,2
381,39533,3
39533,39533,2
39490,39490,3
39600,39600,1
381,39600,1
2968,23614,1
23614,23614,1
381,23614,2
6550,20400,1
39640,18249,2
18249,18249,1
39651,NULL,1
1426,34036,1
10216,10216,5
38657,38657,11
7812,4868,1
39135,39135,2
17538,39706,1
39706,39706,2
33202,35454,1
471,39733,1
11061,38145,1
59916,38145,1
14070,27983,1
18574,18574,1
39518,14904,1
37059,29217,1
37986,924,1
38355,39827,1
39827,39827,3
6550,39827,2
9123,39854,1
73930,39854,1
39569,39569,1
39896,39896,1
14675,28175,2
31731,31731,1
14904,1330,1
37739,1330,1
40016,14904,3
14904,23909,1
40051,7922,1
8823,7922,1
13748,40134,1
924,40134,1
40134,40134,1
28175,13727,2
40255,40255,1
40278,24891,1
24891,24891,1
38887,10049,1
31135,NULL,2
30107,13736,1
24696,40167,1
12448,33812,1
10216,40270,1
29931,40378,1
40240,1330,3
36977,40388,1
15946,33245,1
40182,40413,1
40413,40413,1
35908,35908,2
8660,40184,1
910,25394,1
381,40545,1
8878,40584,1
40584,40584,1
30000,30000,3
40590,40590,1
30786,30786,1
40388,40391,1
40391,40391,2
38188,30114,1
17290,40502,1
20492,40659,1
26493,26493,1
26493,13727,2
8820,3250,1
83237,37484,1
40720,40720,2
6550,40720,1
1426,28628,1
40736,40736,6
40795,38226,1
13748,13748,10
40813,40813,1
38226,38887,1
303,38887,1
40827,40827,4
40857,40857,2
40879,33812,1
32888,32888,1
39014,39234,2
39234,39234,5
14675,31046,4
59897,31046,1
40951,40951,3
51133,40951,1
8501,40951,1
33812,13281,1
39234,33812,1
21254,39934,1
39934,39934,2
1424,40962,1
40962,40962,1
39014,39014,1
40965,836,1
40045,40045,2
33120,33120,2
381,41004,2
41004,41004,2
26394,41004,1
41029,41029,1
103334,41029,1
33202,21560,1
381,41092,1
924,38791,4
11061,38740,1
38740,38740,1
38740,33812,2
35463,35463,2
13748,41196,2
41196,41196,1
14904,21254,1
1424,41200,1
41200,41200,1
381,20903,1
41240,39664,1
381,40740,1
41306,9420,1
26125,15412,1
39590,39590,4
16853,39590,1
381,41344,1
41344,41344,1
8432,8432,4
30335,8432,2
75968,8432,1
40584,29451,1
29451,29451,6
41414,38892,1
38892,38892,49
28317,24162,1
24162,24162,13
39590,29451,1
58789,29451,1
41451,24593,2
26562,3360,1
3360,3360,1
26788,41490,1
29575,20589,2
20589,20589,3
2511,2511,5
836,41557,5
41557,41557,4
87143,9518,1
41571,41571,1
38506,38506,10
41297,26562,1
37648,41525,1
41525,41525,18
41525,41612,3
41612,41612,4
12341,41612,2
381,41612,1
41525,41620,1
35463,24162,1
17538,28175,1
41663,28175,1
14588,41597,1
41597,41597,1
41663,38887,2
8432,37776,1
37946,37946,1
37946,1424,1
41220,40853,3
41701,41701,1
14588,41701,1
14829,1330,1
836,41736,4
41736,41736,3
41668,41752,2
41752,41752,2
40891,40891,3
24162,40891,1
836,33334,3
33334,33334,2
30982,33334,1
41750,40853,2
40853,40853,137
381,41828,1
41828,41828,2
38887,16416,1
15412,41843,1
37932,41843,1
40853,40736,4
41854,41854,1
8005,40904,1
40904,40904,1
41886,41886,14
37184,41894,1
41894,41894,1
8005,41894,1
32860,41886,2
41894,41525,4
41525,40879,2
40879,40879,2
41897,41525,6
41525,40853,1
381,41913,1
41913,41913,1
41948,41948,1
1077,18818,1
18818,18818,4
41979,41979,1
16853,28175,3
41968,24162,5
381,42009,1
32963,14904,1
2968,40853,1
41812,41812,2
42076,40750,1
40750,40750,2
32963,924,4
37808,40853,1
26019,40853,9
2968,2968,1
40853,42170,3
42170,42170,2
41886,14904,1
42200,42200,1
21,32963,1
42210,42210,4
42225,42225,1
42202,40853,1
201,42239,1
42242,42242,1
42275,14904,3
44131,29064,1
31704,29064,1
33203,41047,1
41047,41047,4
30507,42298,1
381,42345,2
42345,42345,2
15412,42345,1
42358,40853,3
381,42248,2
59692,836,1
60714,836,1
381,7812,2
40853,42401,1
29475,6431,1
42422,42450,1
19161,40182,1
40182,40182,1
42457,14904,2
381,42485,1
42485,42485,1
14904,24162,1
42501,42501,1
381,41491,1
42510,41728,2
40815,42518,1
33338,33338,4
37986,41728,4
41728,41728,26
41072,41072,3
836,37776,1
42527,17618,3
17618,17618,3
9988,20492,2
381,31819,1
29217,42515,1
42515,42515,2
31819,40853,3
18818,26243,1
32963,41728,4
26856,26856,2
836,26856,1
836,42854,1
381,42854,1
42854,42854,1
13748,16368,1
16368,16368,5
41728,28175,2
40029,42488,1
42488,42488,5
16812,42488,1
836,27279,1
40853,43017,6
43017,43017,5
23305,43040,1
381,43040,1
29781,29781,12
43136,381,1
32042,32042,3
16220,43162,1
43159,43159,1
42969,14904,1
43166,43166,1
43200,43200,1
43166,8878,3
15828,15828,27
43248,43248,1
1330,30212,1
27665,27665,15
24439,24439,1
43248,43294,4
43294,43294,13
34028,40740,1
42142,43268,1
43268,43268,2
53479,43268,1
2968,15402,1
15402,15402,3
43384,43276,1
43368,43325,1
43325,43325,2
43361,43325,1
43398,43398,1
32697,40515,1
43000,40515,1
2968,13034,1
33963,28175,1
43444,43444,1
16338,43459,1
43459,43459,1
12731,43459,1
8878,43431,1
43458,29575,1
29575,29575,3
43077,43077,30
381,43474,1
42726,27665,1
43508,43508,2
43511,43511,1
43215,43513,1
43513,43513,1
18434,18434,8
53918,18434,2
15527,43571,1
43571,43571,1
15412,28860,1
43215,43215,3
836,43077,6
18434,43637,1
28175,21560,1
28175,33349,1
14675,43668,1
43668,43668,1
43677,43677,1
29575,43680,1
43680,43680,2
43438,43438,6
4886,4886,1
42945,28175,3
6433,6433,2
43677,28175,4
6550,28175,1
35386,35386,4
18313,33183,1
836,43742,2
43742,43742,1
43744,43438,1
37808,37808,5
43739,43734,1
38503,38503,1
381,43398,1
43890,43890,1
2532,43890,1
38503,43844,1
43844,43844,1
27237,28175,2
29587,40801,1
43962,201,2
43472,43472,8
836,17310,1
41808,44006,1
1424,27108,2
27108,27108,5
27665,44004,1
42904,30359,4
30359,30359,4
43954,43954,1
44057,44057,1
9675,28628,1
31434,43875,1
4683,924,2
43977,924,1
43294,42409,1
42409,42409,1
43680,4683,5
4683,4683,38
4683,18434,1
10640,43294,1
43801,26243,1
8552,35461,1
26163,23204,3
381,44167,1
24409,44167,1
381,39331,2
73930,39331,1
43656,26562,2
28175,40102,2
43308,924,1
44189,43294,1
33245,44204,1
18375,27729,1
